parcelle,id,disposition,date,nature,codecommune,departement,type,surface,piece,prix,latitude,longitude,surface_calc
35021000AA0034,2021-610739,1,2021-09-30,Vente,35021,35,Maison,167,6,309000,48.3394450,-1.1703740,167
35178000AB0100,2021-610744,1,2021-10-13,Vente,35178,35,Maison,100,5,110000,48.2954550,-1.4325480,100
35178000AB0233,2021-610744,1,2021-10-13,Vente,35178,35,Maison,23,2,110000,48.2955140,-1.4324950,23
351640000A0026,2021-610745,1,2021-10-13,Vente,35164,35,Maison,72,2,220000,48.3936960,-1.6172320,72
35004341AB0354,2021-610747,1,2021-10-11,Vente,35004,35,Maison,82,3,80000,48.4241330,-1.4765330,82
350043410B0196,2021-610749,1,2021-10-22,Vente,35004,35,Maison,146,3,281100,48.4281730,-1.4587730,146
35075000WH0102,2021-610750,1,2021-10-15,Vente,35075,35,Maison,49,1,68000,48.3862830,-1.4178690,49
35004000AC0260,2021-610752,1,2021-10-22,Vente,35004,35,Appartement,36,1,55000,48.4600130,-1.4832570,36
35004341ZN0057,2021-610754,1,2021-10-29,Vente,35004,35,Maison,58,1,32000,48.3915090,-1.4590480,58
35163000AS0047,2021-610755,1,2021-10-27,Vente,35163,35,Maison,86,5,70000,48.2795070,-1.1059200,86
35004000AC0066,2021-610756,1,2021-10-26,Vente,35004,35,Maison,69,4,85500,48.4591600,-1.4802720,69
350043410C1139,2021-610757,1,2021-10-01,Vente,35004,35,Maison,59,3,62500,48.4294760,-1.5012770,59
35150000AY0070,2021-610758,1,2021-10-29,Vente,35150,35,Maison,110,6,248947,48.3604340,-1.2267550,110
35282293YB0084,2021-610759,1,2021-10-20,Vente,35282,35,Maison,92,3,160000,48.3103870,-1.3752510,92
35121000ZC0028,2021-610760,1,2021-10-19,Vente,35121,35,Maison,110,4,262500,48.2584360,-1.4507020,110
35253000AE0357,2021-610762,1,2021-10-13,Vente,35253,35,Maison,62,3,167000,48.2549450,-1.3978590,62
352710000F0026,2021-610764,1,2021-10-18,Vente,35271,35,Maison,66,3,249000,48.5124370,-1.2722850,66
35115000AS0410,2021-610765,1,2021-10-23,Vente,35115,35,Maison,162,6,375000,48.3463780,-1.1996810,162
35004000AB0390,2021-610766,1,2021-10-12,Vente,35004,35,Maison,84,4,42000,48.4612320,-1.4846660,84
35282348AB0094,2021-610770,1,2021-10-26,Vente,35282,35,Maison,96,5,190765,48.2990670,-1.3075970,96
35292000AB0160,2021-610772,1,2021-10-15,Vente,35292,35,Maison,210,6,172000,48.3642370,-1.4103590,210
35191000ZR0036,2021-610773,1,2021-10-26,Vente,35191,35,Maison,84,2,65000,48.4483890,-1.3138720,84
35162000AC0009,2021-610774,1,2021-10-06,Vente,35162,35,Maison,100,5,31000,48.4862300,-1.1191250,100
35004000AB0228,2021-610776,1,2021-10-28,Vente,35004,35,Maison,35,1,22000,48.4616560,-1.4869560,35
35142000AB0123,2021-610777,1,2021-10-08,Vente,35142,35,Maison,104,4,90000,48.4123720,-1.1510470,104
351620000D0822,2021-610778,1,2021-10-08,Vente,35162,35,Maison,134,3,202000,48.4737780,-1.0932980,134
350190000A1184,2021-610779,1,2021-11-03,Vente,35019,35,Maison,116,4,412000,48.4613320,-1.5966390,116
350190000A1187,2021-610779,1,2021-11-03,Vente,35019,35,Maison,60,2,412000,48.4614010,-1.5969660,60
35150000AL0035,2021-610781,1,2021-11-05,Vente,35150,35,Maison,77,4,137000,48.3650720,-1.2172550,77
351420000C0752,2021-610782,1,2021-11-03,Vente,35142,35,Maison,95,5,186000,48.4143410,-1.1558890,95
351620000F0157,2021-610783,2,2021-10-27,Vente,35162,35,Maison,65,3,77900,48.4583790,-1.1664660,65
35243000YC0039,2021-610787,1,2021-08-11,Vente,35243,35,Maison,45,2,54000,48.3643230,-1.2512610,45
352430000C1841,2021-610789,1,2021-10-15,Vente,35243,35,Maison,103,5,215000,48.3462870,-1.2707920,103
35164000AB0388,2021-610791,1,2021-10-30,Vente,35164,35,Maison,90,3,91000,48.3863510,-1.6047080,90
35021000AB0093,2021-610792,1,2021-10-22,Vente,35021,35,Maison,133,8,185000,48.3445550,-1.1741330,133
352420000B2198,2021-610797,1,2021-10-22,Vente,35242,35,Maison,256,8,303000,48.3864250,-1.5322480,256
35137000ZB0198,2021-610799,1,2021-11-06,Vente,35137,35,Maison,93,4,2e+05,48.3211110,-1.2124180,93
35271000AB0080,2021-610801,1,2021-10-12,Vente,35271,35,Appartement,67,2,46000,48.5083690,-1.2416880,67
35025000ZC0134,2021-610802,1,2021-11-03,Vente,35025,35,Maison,142,5,236250,48.2918440,-1.2488310,142
35115000BH0103,2021-610804,1,2021-10-30,Vente,35115,35,Maison,89,4,175000,48.3396890,-1.2063200,89
35115000AB0377,2021-610806,1,2021-10-23,Vente,35115,35,Maison,106,4,182000,48.3603700,-1.2084330,106
351420000C0754,2021-610809,1,2021-11-03,Vente,35142,35,Maison,86,4,80000,48.4138320,-1.1555670,86
35115000AK0269,2021-610811,1,2021-10-29,Vente,35115,35,Maison,111,4,190000,48.3495980,-1.1895060,111
35310000YS0005,2021-610812,1,2021-10-26,Vente,35310,35,Maison,168,7,314300,48.3440270,-1.3314270,168
35115000AL0123,2021-610813,1,2021-10-26,Vente,35115,35,Maison,72,3,116500,48.3446250,-1.1820410,72
35115000AD0038,2021-610814,1,2021-10-16,Vente,35115,35,Maison,156,6,170000,48.3588510,-1.1991160,156
35112000AD0248,2021-610818,1,2021-10-14,Vente,35112,35,Maison,143,5,178000,"","",143
35111000ZI0045,2021-610819,1,2021-10-11,Vente,35111,35,Maison,157,4,70000,48.5005190,-1.2799000,157
35280000ZO0053,2021-610820,1,2021-10-15,Vente,35280,35,Maison,32,1,120000,48.3275240,-1.3696290,32
35115000AI0679,2021-610821,1,2021-11-06,Vente,35115,35,Appartement,45,2,60000,48.3527360,-1.1961880,45
352300000D0164,2021-610822,1,2021-11-06,Vente,35230,35,Maison,150,6,205200,48.4653940,-1.2622500,150
351620000E0427,2021-610823,1,2021-10-26,Vente,35162,35,Maison,68,4,82000,48.4762850,-1.1139430,68
35253000ZL0028,2021-610827,1,2021-11-08,Vente,35253,35,Maison,84,3,185000,48.2521230,-1.3728580,84
35257000AM0069,2021-610829,1,2021-10-22,Vente,35257,35,Appartement,105,4,123000,48.4068010,-1.3674670,105
352822690A0355,2021-610830,1,2021-11-12,Vente,35282,35,Maison,89,3,170000,48.2723620,-1.2910370,89
35138000AL0238,2021-610832,1,2021-11-05,Vente,35138,35,Maison,75,4,170000,48.3708420,-1.1563060,75
351620000D0573,2021-610835,1,2021-10-29,Vente,35162,35,Maison,120,3,32800,48.4737090,-1.0935990,120
35178000ZY0082,2021-610836,1,2021-10-27,Vente,35178,35,Maison,135,6,282570,48.3038180,-1.4790960,135
35121000ZP0229,2021-610837,1,2021-10-22,Vente,35121,35,Maison,105,6,245000,48.2484370,-1.4624170,105
353040000C0615,2021-610840,1,2021-10-29,Vente,35304,35,Maison,115,5,155000,48.3129790,-1.4291440,115
35253000AB7007,2021-610841,1,2021-10-27,Vente,35253,35,Maison,233,6,229860,48.2611460,-1.4004680,233
35271000AD0115,2021-610846,1,2021-10-25,Vente,35271,35,Maison,79,3,68000,48.5084780,-1.2437340,79
352610000A0992,2021-610851,1,2021-11-09,Vente,35261,35,Maison,196,5,180000,48.3392080,-1.4557930,196
35115000AP0131,2021-610853,1,2021-11-05,Vente,35115,35,Maison,65,4,138950,48.3424770,-1.2056210,65
35115000AT0681,2021-610858,1,2021-11-02,Vente,35115,35,Maison,44,2,45000,48.3513500,-1.2070870,44
35115000AT0215,2021-610860,1,2021-11-03,Vente,35115,35,Appartement,98,3,109400,48.3534170,-1.2043330,98
35257000AM0021,2021-610863,1,2021-10-18,Vente,35257,35,Maison,106,5,149500,48.4080840,-1.3624910,106
351910000A1302,2021-610866,1,2021-08-12,Vente,35191,35,Maison,92,4,176000,48.4454480,-1.3093450,92
35004303ZO0041,2021-610869,1,2021-10-29,Vente,35004,35,Maison,58,2,70000,48.4501780,-1.4656940,58
35191083ZB0029,2021-610870,1,2021-04-29,Vente,35191,35,Maison,65,3,50000,48.4797770,-1.3333840,65
35115000AT0129,2021-610873,1,2021-11-09,Vente,35115,35,Maison,154,6,1e+05,48.3533780,-1.2083920,154
35163000AO0110,2021-610878,1,2021-11-02,Vente,35163,35,Maison,76,4,30000,48.2868350,-1.0936550,76
35178000ZH0065,2021-610880,1,2021-11-04,Vente,35178,35,Maison,129,5,329087,48.3055120,-1.4210190,129
35257000AM0036,2021-610887,1,2021-11-03,Vente,35257,35,Maison,65,2,2e+05,"","",65
35257000AM0038,2021-610887,1,2021-11-03,Vente,35257,35,Maison,163,9,2e+05,48.4067190,-1.3598090,163
35257267ZX0152,2021-610888,1,2021-11-25,Vente,35257,35,Maison,92,4,170000,48.4006290,-1.3329290,92
350190000E0882,2021-610890,1,2021-11-16,Vente,35019,35,Maison,84,2,180000,48.4101150,-1.5549670,84
350180000D0466,2021-610892,1,2021-11-23,Vente,35018,35,Maison,72,4,85000,48.4412350,-1.1357360,72
35115000BD1066,2021-610894,1,2021-11-10,Vente,35115,35,Maison,44,1,80000,48.3528620,-1.1842330,44
35115000AI0429,2021-610895,1,2021-11-19,Vente,35115,35,Maison,100,4,180000,48.3577860,-1.1923420,100
352710000G0856,2021-610902,1,2021-11-18,Vente,35271,35,Maison,92,4,118000,48.5033120,-1.2458780,92
35257267ZD0052,2021-610908,1,2021-10-30,Vente,35257,35,Maison,138,4,180000,48.4037060,-1.3064470,138
35121000ZB0102,2021-610909,1,2021-11-10,Vente,35121,35,Maison,85,4,255000,48.2560730,-1.4720250,85
35253000AC0063,2021-610911,1,2021-11-10,Vente,35253,35,Maison,100,4,140000,48.2583660,-1.3974640,100
35191323ZK0065,2021-610914,1,2021-11-08,Vente,35191,35,Maison,90,5,121500,48.4372700,-1.3466820,90
35191083ZE0091,2021-610919,1,2021-11-06,Vente,35191,35,Maison,63,2,84000,48.4671560,-1.3351190,63
35253000AC0133,2021-610920,1,2021-11-10,Vente,35253,35,Maison,97,2,253500,48.2594610,-1.3902050,97
35292000AB0133,2021-610921,1,2021-11-08,Vente,35292,35,Maison,46,3,22000,48.3639360,-1.4078250,46
352920110B0512,2021-610922,1,2021-10-26,Vente,35292,35,Maison,68,3,39000,48.3580420,-1.3828640,68
35163000AD0110,2021-610925,1,2021-11-17,Vente,35163,35,Maison,88,4,196000,48.3010510,-1.1329550,88
35282000YB0082,2021-610927,1,2021-11-17,Vente,35282,35,Maison,100,4,146500,48.2895680,-1.3846420,100
35292000ZW0086,2021-610928,1,2021-11-16,Vente,35292,35,Maison,96,3,127000,48.3716600,-1.4070170,96
35257000AC0067,2021-610929,2,2021-11-19,Vente,35257,35,Maison,214,6,302502,48.4137970,-1.3791480,214
35304000ZM0130,2021-610930,1,2021-11-18,Vente,35304,35,Maison,72,3,100500,48.3129260,-1.4266530,72
35257267ZW0032,2021-610931,1,2021-11-17,Vente,35257,35,Maison,89,5,125000,48.3947730,-1.3292370,89
35115000AK0026,2021-610937,1,2021-11-24,Vente,35115,35,Appartement,70,3,85000,48.3512670,-1.1942450,70
35164000AC0020,2021-610938,1,2021-11-23,Vente,35164,35,Maison,53,3,75000,48.3862300,-1.5969170,53
350190000B0585,2021-610939,1,2021-11-13,Vente,35019,35,Maison,98,4,55000,48.4545130,-1.5586780,98
35115000AS0666,2021-610941,1,2021-11-09,Vente,35115,35,Appartement,48,2,315000,48.3502990,-1.2027590,48
35253000AC0150,2021-610947,1,2021-11-22,Vente,35253,35,Maison,45,0,102000,48.2564950,-1.3942040,45
35253000ZM0145,2021-610948,1,2021-11-12,Vente,35253,35,Maison,150,4,120000,48.2488590,-1.3832120,150
35253000AH0215,2021-610949,1,2021-11-12,Vente,35253,35,Maison,95,4,180000,48.2554480,-1.4095160,95
35150000AH0161,2021-610950,1,2021-11-10,Vente,35150,35,Maison,473,7,550000,48.3702780,-1.2156010,473
35075000WH0123,2021-610951,1,2021-11-26,Vente,35075,35,Maison,160,5,151500,48.3885540,-1.4249750,160
35115000AH0051,2021-610955,1,2021-11-23,Vente,35115,35,Maison,135,5,205000,48.3650170,-1.1870180,135
35309000AB0160,2021-610956,1,2021-12-07,Vente,35309,35,Maison,54,2,91800,48.3712930,-1.5737040,54
35137000ZB0780,2021-610962,1,2021-11-30,Vente,35137,35,Maison,88,4,171600,48.3219390,-1.2132300,88
35062000AB0125,2021-610967,1,2021-11-26,Vente,35062,35,Maison,117,7,189900,48.3477380,-1.1011170,117
35062000AB0287,2021-610967,1,2021-11-26,Vente,35062,35,Maison,117,7,189900,48.3478120,-1.1011360,117
35115000AX0014,2021-610969,1,2021-12-03,Vente,35115,35,Appartement,83,4,113000,48.3652120,-1.1921890,83
35253000AC0071,2021-610971,1,2021-11-29,Vente,35253,35,Maison,88,4,130000,48.2581490,-1.3974300,88
35309000AB0044,2021-610980,1,2021-12-03,Vente,35309,35,Maison,74,5,176300,48.3738190,-1.5735110,74
35062000AC0313,2021-610982,1,2021-12-07,Vente,35062,35,Maison,131,6,2e+05,48.3528060,-1.1013030,131
35021000AC0035,2021-610986,1,2021-11-13,Vente,35021,35,Maison,89,5,2e+05,48.3415160,-1.1628390,89
35115000AT0751,2021-610987,1,2021-11-24,Vente,35115,35,Appartement,72,3,135000,48.3521820,-1.2043060,72
35004000AC0121,2021-610988,1,2021-11-26,Vente,35004,35,Maison,95,4,112000,48.4604360,-1.4814250,95
35215000AB0572,2021-610990,1,2021-11-30,Vente,35215,35,Appartement,70,1,132000,"","",70
352430000C1985,2021-610991,2,2021-11-25,Vente,35243,35,Appartement,76,3,176580,48.3434190,-1.2744600,76
35115000AR0766,2021-610998,1,2021-11-20,Vente,35115,35,Appartement,50,2,290000,48.3501350,-1.2036160,50
350250000D0366,2021-611000,1,2021-12-04,Vente,35025,35,Maison,158,6,188000,48.2885560,-1.2473630,158
351620000F0179,2021-611003,1,2021-11-10,Vente,35162,35,Maison,102,4,120000,48.4659980,-1.1687660,102
35215000AB0648,2021-611005,1,2021-12-03,Vente,35215,35,Maison,123,5,87000,48.4282290,-1.1915070,123
350180000F0405,2021-611012,1,2021-12-09,Vente,35018,35,Maison,111,4,95000,48.4392790,-1.1074430,111
35075000WI0156,2021-611016,1,2021-12-06,Vente,35075,35,Maison,150,5,269000,48.3641740,-1.4458820,150
351620000B0705,2021-611023,1,2021-11-09,Vente,35162,35,Maison,78,3,50000,48.4932210,-1.1090350,78
35115000AZ0173,2021-611026,1,2021-12-15,Vente,35115,35,Maison,101,5,197500,48.3678090,-1.1830540,101
35021000AI0032,2021-611027,1,2021-11-12,Vente,35021,35,Maison,106,5,184000,48.3368160,-1.1546820,106
352140000D1065,2021-611029,1,2021-12-01,Vente,35214,35,Maison,53,2,63643,48.2727050,-1.2027090,53
35162000AD0913,2021-611030,1,2021-11-10,Vente,35162,35,Maison,105,4,50500,48.4799290,-1.1235700,105
351420000B0524,2021-611032,1,2021-11-27,Vente,35142,35,Maison,110,5,125000,48.4285480,-1.1571960,110
35115000AE0566,2021-611033,1,2021-11-19,Vente,35115,35,Appartement,34,2,74000,48.3617080,-1.1902710,34
350710000A1128,2021-611038,1,2021-11-18,Vente,35071,35,Maison,201,6,230000,48.4403740,-1.2400040,201
35025000ZH0044,2021-611039,1,2021-12-01,Vente,35025,35,Maison,98,5,220620,48.2929430,-1.2166760,98
35150000AY0198,2021-611040,1,2021-12-04,Vente,35150,35,Maison,113,5,255000,48.3611940,-1.2255890,113
353570000B0147,2021-611045,1,2021-11-13,Vente,35357,35,Maison,78,3,130000,48.4596830,-1.2226840,78
351620000A0530,2021-611046,1,2021-11-19,Vente,35162,35,Maison,80,5,85000,48.5077910,-1.1421750,80
35162000AE0128,2021-611047,1,2021-10-18,Vente,35162,35,Maison,30,2,78500,48.4757690,-1.1269670,30
352430000C1635,2021-611048,1,2021-11-27,Vente,35243,35,Maison,95,5,232500,48.3440030,-1.2711230,95
35004000AB0060,2021-611055,1,2021-12-03,Vente,35004,35,Maison,110,5,153000,48.4624540,-1.4824600,110
35062000AI0011,2021-611057,1,2021-11-29,Vente,35062,35,Maison,104,4,99000,48.3536150,-1.0702690,104
35191000ZO0024,2021-611058,1,2021-12-04,Vente,35191,35,Maison,64,2,90500,48.4294090,-1.3108340,64
35115000AX0271,2021-611059,1,2021-11-29,Vente,35115,35,Maison,102,5,182000,48.3660050,-1.1931680,102
35115000AE0640,2021-611060,1,2021-12-18,Vente,35115,35,Maison,230,7,355000,48.3626030,-1.1895400,230
35253000AE0137,2021-611063,1,2021-12-21,Vente,35253,35,Maison,68,3,116612,48.2559010,-1.4005970,68
35019000AB0262,2021-611065,1,2021-12-17,Vente,35019,35,Maison,179,6,205000,48.4260400,-1.5741640,179
35137000ZV0110,2021-611066,1,2021-12-17,Vente,35137,35,Maison,104,4,320000,48.3176220,-1.2200170,104
35271000AB0194,2021-611069,1,2021-12-16,Vente,35271,35,Appartement,46,2,150000,48.5098680,-1.2435370,46
35178000AB0534,2021-611070,1,2021-12-20,Vente,35178,35,Maison,117,5,219500,48.2947660,-1.4302410,117
35115000AS0630,2021-611072,1,2021-12-23,Vente,35115,35,Appartement,95,3,157000,48.3535780,-1.2011500,95
351420000A0192,2021-611074,1,2021-12-16,Vente,35142,35,Maison,108,4,185800,48.4393340,-1.1609740,108
35214000ZR0078,2021-611076,1,2021-12-17,Vente,35214,35,Maison,60,5,150000,48.2698740,-1.2053370,60
35150000AV0034,2021-611077,1,2021-12-14,Vente,35150,35,Maison,107,7,175000,48.3416230,-1.2147040,107
35163100AA0110,2021-611080,1,2021-12-13,Vente,35163,35,Maison,115,5,110000,48.2653980,-1.1384320,115
35115000AR0036,2021-611081,1,2021-12-15,Vente,35115,35,Appartement,39,2,280000,48.3470210,-1.2039680,39
353570000B0989,2021-611085,1,2021-12-11,Vente,35357,35,Maison,60,1,50000,48.4531250,-1.2361600,60
35309000ZK0030,2021-611087,1,2021-12-13,Vente,35309,35,Maison,100,4,120000,48.3635190,-1.5661850,100
352822690B0404,2021-611088,1,2021-12-14,Vente,35282,35,Maison,60,2,185000,48.2662360,-1.3153590,60
35271000AD0083,2021-611091,1,2021-12-10,Vente,35271,35,Maison,52,2,24400,48.5092960,-1.2445420,52
350180000A0439,2021-611092,1,2021-12-07,Vente,35018,35,Maison,66,2,47000,48.4669810,-1.1020060,66
35162000AE0024,2021-611093,1,2021-11-26,Vente,35162,35,Maison,50,3,85000,48.4772720,-1.1274290,50
35019000AC0217,2021-611094,1,2021-12-29,Vente,35019,35,Maison,68,4,93000,48.4227360,-1.5742320,68
35257000AK0218,2021-611095,2,2021-12-17,Vente,35257,35,Appartement,66,4,33000,48.4095660,-1.3676000,66
352710000D0901,2021-611096,1,2021-12-17,Vente,35271,35,Maison,140,4,215000,48.5119950,-1.2468560,140
35292000ZS0056,2021-611099,1,2021-12-01,Vente,35292,35,Maison,66,2,36000,48.3665200,-1.4267460,66
35292000AA0007,2021-611100,1,2021-12-20,Vente,35292,35,Maison,39,3,120000,48.3632820,-1.4124540,39
35191083AB0388,2021-611102,1,2021-12-23,Vente,35191,35,Maison,92,5,91000,48.4597630,-1.3651770,92
35257000AD0005,2021-611105,1,2021-12-02,Vente,35257,35,Maison,144,5,285000,48.4181940,-1.3798110,144
35115000AT0036,2021-611108,1,2021-12-28,Vente,35115,35,Maison,80,4,130000,48.3529760,-1.2131550,80
35273000AB0052,2021-611112,1,2021-12-17,Vente,35273,35,Maison,80,1,71000,48.4057590,-1.2631590,80
35191000ZD0042,2021-611113,1,2021-12-16,Vente,35191,35,Maison,60,2,50000,48.4620950,-1.2865650,60
35273000YH0045,2021-611116,1,2021-12-07,Vente,35273,35,Maison,68,1,110000,"","",68
35004341AB0123,2021-611117,1,2021-12-28,Vente,35004,35,Maison,165,6,50000,48.4225300,-1.4751540,165
35004303ZE0007,2021-611118,1,2021-12-15,Vente,35004,35,Maison,57,3,140000,48.4512840,-1.4150880,57
35304000ZH0201,2021-611119,1,2021-12-23,Vente,35304,35,Maison,60,2,1e+05,48.3376560,-1.4075260,60
35162000AE0262,2021-611120,1,2021-12-13,Vente,35162,35,Maison,180,9,206500,48.4749160,-1.1303180,180
35075000WI0047,2021-611122,3,2021-12-23,Vente,35075,35,Maison,25,1,65000,48.3684880,-1.4427530,25
35112000AI0093,2021-611123,1,2021-12-28,Vente,35112,35,Maison,30,2,45000,"","",30
35004303ZO0040,2021-611127,1,2021-09-17,Vente,35004,35,Maison,35,3,58000,48.4502380,-1.4657360,35
35257267AC0494,2021-611128,1,2021-12-23,Vente,35257,35,Maison,138,4,264000,48.4030460,-1.3207110,138
35292000AB0154,2021-611129,1,2021-12-17,Vente,35292,35,Maison,62,3,128000,48.3644530,-1.4094610,62
35115000AD0152,2021-611131,1,2021-12-20,Vente,35115,35,Appartement,22,1,135000,48.3563170,-1.2002050,22
35115000AL0101,2021-611134,1,2021-12-21,Vente,35115,35,Maison,70,3,137000,48.3449570,-1.1809850,70
35115000AN0180,2021-611135,1,2021-12-30,Vente,35115,35,Maison,80,4,146000,48.3415340,-1.1907010,80
35273000YI0066,2021-611144,1,2021-12-30,Vente,35273,35,Maison,123,3,120000,48.3783140,-1.2868450,123
35115000AC0342,2021-611145,1,2021-12-28,Vente,35115,35,Maison,47,3,65000,48.3587510,-1.2076500,47
35191000ZD0045,2021-611146,2,2021-12-15,Vente,35191,35,Maison,65,3,90000,48.4617200,-1.2924680,65
350750000D1198,2021-611148,2,2021-09-14,Vente,35075,35,Appartement,105,6,50000,48.3767110,-1.4614170,105
352710000A0425,2021-611149,1,2021-11-18,Vente,35271,35,Maison,121,6,185000,48.5327740,-1.2309600,121
352710000A0426,2021-611149,1,2021-11-18,Vente,35271,35,Maison,44,3,185000,48.5326070,-1.2309870,44
351620000B1034,2021-611150,1,2021-11-04,Vente,35162,35,Maison,59,3,66000,48.4938860,-1.1106470,59
35162000AB0103,2021-611151,1,2021-11-16,Vente,35162,35,Maison,115,4,58000,48.4904000,-1.1113660,115
350180000F0521,2021-611153,1,2021-12-14,Vente,35018,35,Maison,63,2,80000,48.4442370,-1.1004640,63
352710000F0985,2021-611154,1,2021-11-05,Vente,35271,35,Maison,99,4,82500,48.5093380,-1.2696590,99
35174000ZC0166,2021-611155,1,2021-12-22,Vente,35174,35,Maison,120,4,230000,48.4981050,-1.1835790,120
352710000F0390,2021-611156,1,2021-11-03,Vente,35271,35,Maison,92,5,74000,48.5034570,-1.2669010,92
351740000A1555,2021-611157,1,2021-11-12,Vente,35174,35,Appartement,82,4,49990,48.4874610,-1.1883230,82
35162000AH0220,2021-611159,1,2021-12-23,Vente,35162,35,Maison,63,3,110000,48.4821270,-1.1353730,63
353570000A1656,2021-611160,1,2021-12-10,Vente,35357,35,Maison,110,4,232560.05,48.4589990,-1.1912190,110
35190000ZM0037,2021-611162,1,2021-12-18,Vente,35190,35,Maison,77,4,137000,48.5057700,-1.1854470,77
35257000AK0141,2021-611163,1,2021-12-30,Vente,35257,35,Appartement,25,1,180000,48.4101410,-1.3656670,25
35115000AI0341,2021-611164,1,2021-12-17,Vente,35115,35,Maison,67,4,140000,48.3552180,-1.1908000,67
35292000ZH0020,2021-611165,1,2021-12-30,Vente,35292,35,Maison,127,6,135000,48.3992780,-1.3898150,127
35257000ZP0118,2021-611166,1,2021-12-21,Vente,35257,35,Maison,76,4,146500,48.4203530,-1.3787440,76
35282000AB0356,2021-611169,1,2021-12-23,Vente,35282,35,Maison,54,2,85000,48.2896200,-1.3676530,54
35075000WI0103,2021-611170,1,2021-12-24,Vente,35075,35,Maison,133,5,253000,48.3676990,-1.4379260,133
35150000AY0174,2021-611171,1,2021-12-24,Vente,35150,35,Maison,127,4,238000,48.3609070,-1.2249390,127
35086000ZI0082,2021-611172,1,2021-12-16,Vente,35086,35,Maison,45,2,35000,48.2615390,-1.2845810,45
35215000AB0660,2021-611173,1,2021-12-18,Vente,35215,35,Maison,135,5,71000,48.4279320,-1.1909970,135
351620000B1038,2021-611175,1,2021-12-22,Vente,35162,35,Maison,78,5,85000,48.4923920,-1.1100680,78
35163000AW0063,2021-611176,1,2021-12-24,Vente,35163,35,Maison,60,2,106200,"","",60
35162000AD0602,2021-611178,1,2021-12-18,Vente,35162,35,Maison,39,1,32000,48.4816350,-1.1258400,39
35162000AD0941,2021-611179,1,2021-12-16,Vente,35162,35,Appartement,60,2,50000,48.4793900,-1.1255440,60
35115000AC0408,2021-611182,1,2021-12-30,Vente,35115,35,Maison,116,6,240000,48.3561840,-1.2092470,116
